CIP110549	662	1.813839
CIP110549	658	2.653400
BB226	632	3.510851
EC24	651	0.961409
EC24	499	2.926503
CIP110549	648	2.114671
EC034	640	7.047377
CIP110549	646	1.487310
CIP110549	624	1.705983
CIP110549	632	1.440208
CIP110549	629	1.761324
CIP110549	625	1.731579
CIP110549	624	1.513181
CIP110549	612	1.277680
CIP110549	620	1.619469
CIP110549	618	2.316163
CIP110549	618	1.673179
A39	616	0.948307
A39	610	1.850450
CIP110549	608	2.072333
A39	608	1.311031
CIP110549	600	1.529091
CIP110549	603	1.645985
CIP110549	552	3.128205
CIP110549	600	1.801835
CIP110549	576	1.775735
CIP110549	597	2.498155
CIP110549	558	1.099404
CIP110549	595	1.880074
CIP110549	595	2.464815
EC031	490	1.123404
CIP110549	501	1.843049
CIP110549	567	2.312381
A39	579	1.461832
CIP110549	578	1.992352
CIP110549	551	1.467308
CIP110549	575	1.228846
CIP110549	572	2.177950
CIP110549	566	1.845401
CIP110549	562	1.126233
CIP110549	560	1.942574
A39	535	1.467327
CIP110549	499	3.223340
A39	550	2.060606
A39	550	1.250505
CIP110549	547	1.420732
A39	544	2.548057
A39	540	2.444444
CIP110549	533	1.987474
A39	531	1.352941
CIP110549	516	2.453586
A39	526	1.579618
BB362	525	1.420382
A39	526	0.898089
CIP110549	522	2.824411
CIP110549	519	1.168103
A39	513	2.034707
CIP110549	512	1.877462
CIP110549	512	1.765864
CIP110549	512	1.039387
CIP110549	510	1.826374
CIP110549	509	1.400881
CIP110549	507	3.143805
CIP110549	504	1.236080
CIP110549	502	2.439732
CIP110549	502	2.796421
A39	501	1.645740
